line_item_id	jee3_metric_score_id	spar2_metric_score_id	hepr_metric_score_id	requirement	action	unit_cost	unit	description	administrative_level	global_health_emergency_corps_level	cost_type	custom_multiplier_1	custom_multiplier_1_units	custom_multiplier_2	custom_multiplier_2_units	relevant_references	optional_cost	notes_assumptions
75243e3f-5a3f-4524-a1a1-8cc182ac7858	JEE3.R4.2.2	SPAR2.C9.2.2	NA	Draft national strategic plan for HCAI surveillance	Workshops to solicit feedback on draft national strategic plan for HCAIs surveillance (including pathogens that are antimicrobial resistant and/or prone to outbreaks)	Meeting - Medium	per day	Meeting expenses for meetings to solicit feedback on draft national strategic plan for HCAIs surveillance (including pathogens that are antimicrobial resistant and/or prone to outbreaks)	National	Health emergency corps	One-time	2	meetings	2	days	JEE 3.0	FALSE	
bf470d64-d1e7-4467-abda-e62697d9ca5f	JEE3.R4.2.2	SPAR2.C9.2.2	NA	Review and revise national strategic plan for HCAI surveillance	"National clinical and public health expert to review and revise, annually, national strategic plan for HCAIs surveillance (including pathogens that are antimicrobial resistant and/or prone to outbreaks)"	Annual salary 2 (mid) plus overhead (60.0%)	per year	"Salary support for a national clinical and public health expert to review and revise, annually, national strategic plan for HCAIs surveillance (including pathogens that are antimicrobial resistant and/or prone to outbreaks)"	National	Health emergency corps	Recurring	0.083	FTE			JEE 3.0	FALSE	
4ebce619-3eaf-4b12-b86b-cb1fb4279274	JEE3.R4.2.3	SPAR2.C9.2.3	NA	Perform facility-based HCAI surveillance in 80% of facilities	Dedicated IPC team in place in 80% of healthcare facilities	Annual salary 2 (mid) plus overhead (60.0%)	per year	"Salary support for data engineers and data analysts with IPC experience (e.g., trained healthcare workers) at select healthcare facilities to monitor the implementation of and adherence to national IPC policies and standards"	Health facility	National public health and emergency workforce	Recurring	2	FTE	0.8	facilities participating	JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	"Note that Dedicated infection prevention and control specialist  is already costed above; ""The panel recommends that facility-based HAI surveillance should be performed to guide IPC interventions"" (WHO 2016); ""The responsibility for planning and conducting surveillance and analysing, interpreting and disseminating the collected data remains usually with the IPC committee and the IPC team."""
d510e364-681a-402c-90ec-0e11329a2c82	JEE3.R4.2.3	SPAR2.C9.2.3	NA	Perform facility-based HCAI surveillance in 80% of facilities	Dedicated IPC team in place in 80% of healthcare facilities	Laptop with office software	per year	"Computer system with office software for data engineers and data analysts with IPC experience (e.g., trained healthcare workers) at select healthcare facilities to monitor the implementation of and adherence to national IPC policies and standards"	Health facility	National public health and emergency workforce	One-time	2	computers			JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	"Note that Dedicated infection prevention and control specialist  is already costed above; ""The panel recommends that facility-based HAI surveillance should be performed to guide IPC interventions"" (WHO 2016); ""The responsibility for planning and conducting surveillance and analysing, interpreting and disseminating the collected data remains usually with the IPC committee and the IPC team."""
efca899b-e4fa-4d60-a96e-e4e766d2037d	JEE3.R4.2.3	SPAR2.C9.2.3	NA	Perform facility-based HCAI surveillance in 80% of facilities	Dedicated IPC team in place in 80% of healthcare facilities	Specialized computer software license	per year	"Data management and/or analytics software for data engineers and data analysts with IPC experience (e.g., trained healthcare workers) at select healthcare facilities to monitor the implementation of and adherence to national IPC policies and standards"	Health facility	National public health and emergency workforce	Recurring	2	licenses/year	0.8	facilities participating	JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	"Note that Dedicated infection prevention and control specialist  is already costed above; ""The panel recommends that facility-based HAI surveillance should be performed to guide IPC interventions"" (WHO 2016); ""The responsibility for planning and conducting surveillance and analysing, interpreting and disseminating the collected data remains usually with the IPC committee and the IPC team."""
95a648a5-7467-4087-9350-c113872eafae	JEE3.R4.2.3	SPAR2.C9.2.3	NA	"Integrate facility-based HCAI surveillance with national, intermediate, and local surveillance data systems"	IPC surveillance specialist at the local level to coordinate integration of healthcare facility IPC surveillance data with local-level surveillance systems	Annual salary 2 (mid) plus overhead (60.0%)	per year	Salary support for IPC surveillance specialist at the local level to coordinate integration of healthcare facility IPC surveillance data with local-level surveillance systems	Intermediate	National public health and emergency workforce	Recurring	1	FTE			JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	Hospital-based infection surveillance systems should be linked to integrated public health infection surveillance systems. (WHO 2016)
6eaaa003-f15c-4d5e-aa09-39dda6fef1a3	JEE3.R4.2.3	SPAR2.C9.2.3	NA	"Integrate facility-based HCAI surveillance with national, intermediate, and local surveillance data systems"	Part-time IPC surveillance specialist at the local level to coordinate integration of healthcare facility IPC surveillance data with local-level surveillance systems	Specialized computer software license	per year	Data management and/or analytics software to support for part-time IPC surveillance specialist at the local level to coordinate integration of healthcare facility IPC surveillance data with local-level surveillance systems	Intermediate	None	Recurring	1	license/year			JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	Hospital-based infection surveillance systems should be linked to integrated public health infection surveillance systems. (WHO 2016)
8b4c7187-37c5-4835-ac6c-7889206dfcae	JEE3.R4.2.3	SPAR2.C9.2.3	NA	"Integrate facility-based HCAI surveillance with national, intermediate, and local surveillance data systems"	IPC surveillance specialist at the intermediate level to coordinate integration of healthcare facility IPC surveillance data with intermediate-level surveillance systems	Annual salary 2 (mid) plus overhead (60.0%)	per year	Salary support for IPC surveillance specialist at the intermediate level to coordinate integration of healthcare facility IPC surveillance data with intermediate-level surveillance systems	Intermediate	National public health and emergency workforce	Recurring	1	FTE			JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	Hospital-based infection surveillance systems should be linked to integrated public health infection surveillance systems. (WHO 2016)
b8031dd9-2258-4c94-9fa1-a3615c3133ba	JEE3.R4.2.3	SPAR2.C9.2.3	NA	"Integrate facility-based HCAI surveillance with national, intermediate, and local surveillance data systems"	IPC surveillance specialist at the intermediate level to coordinate integration of healthcare facility IPC surveillance data with intermediate-level surveillance systems	Specialized computer software license	per year	Data management and/or analytics software for IPC surveillance specialist at the intermediate level to coordinate integration of healthcare facility IPC surveillance data with intermediate-level surveillance systems	Intermediate	None	Recurring	1	license/year			JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	Hospital-based infection surveillance systems should be linked to integrated public health infection surveillance systems. (WHO 2016)
e16989c5-bb5c-4de6-9e46-f488a786870c	JEE3.R4.2.3	SPAR2.C9.2.3	NA	"Integrate facility-based HCAI surveillance with national, intermediate, and local surveillance data systems"	IPC surveillance specialists at the national level to coordinate integration of healthcare facility IPC surveillance data with national-level surveillance systems	Annual salary 2 (mid) plus overhead (60.0%)	per year	Salary support for IPC surveillance specialists (2 specialists) at the national level to coordinate integration of healthcare facility IPC surveillance data with national-level surveillance systems	National	Interoperable surge deployment	Recurring	2	FTE			JEE 3.0; World Health Organization. (2016). Guidelines on core components of infection prevention and control programmes at the national and acute health care facility level. https://www.who.int/publications-detail-redirect/9789241549929	FALSE	Hospital-based infection surveillance systems should be linked to integrated public health infection surveillance systems. (WHO 2016)
